_u1.date,_u1.ticker,_u1.cik,_u1.open,_u1.high,_u1.low,_u1.close,_u1.adj_close,_u1.volume
2021-05-26,YUM,0001041061,120.79000091552734,120.93000030517578,120.02999877929688,120.48999786376953,114.09745025634766,2496500
2021-05-27,YUM,0001041061,120.4000015258789,120.48999786376953,119.30000305175781,120.08999633789062,114.19252014160156,2226600
2021-05-28,YUM,0001041061,120.0999984741211,120.31999969482422,119.56999969482422,119.97000122070312,114.07843780517578,1389600
2021-06-01,YUM,0001041061,121.0,121.0,119.62000274658203,119.9000015258789,114.0118637084961,1242700
2021-06-02,YUM,0001041061,120.01000213623047,120.70999908447266,119.13999938964844,119.23999786376953,113.38428497314453,2240600
2021-06-03,YUM,0001041061,118.44000244140625,119.02999877929688,117.18000030517578,118.72000122070312,112.88982391357422,1690100
2021-06-04,YUM,0001041061,119.5,119.62999725341797,118.26000213623047,118.7699966430664,112.9373550415039,1080500
2021-06-07,YUM,0001041061,118.87999725341797,119.12999725341797,117.77999877929688,118.31999969482422,112.50945281982422,1104500
2021-06-08,YUM,0001041061,118.62999725341797,119.95999908447266,118.47000122070312,119.05999755859375,113.21312713623047,1448900
2021-06-09,YUM,0001041061,119.16000366210938,119.48999786376953,117.4800033569336,117.52999877929688,111.75825500488281,2053000
2021-06-10,YUM,0001041061,117.79000091552734,118.72000122070312,117.26000213623047,118.70999908447266,112.88031005859375,1310200
2021-06-11,YUM,0001041061,119.0199966430664,120.16999816894531,118.88999938964844,119.6500015258789,113.7741470336914,2077900
2021-06-14,YUM,0001041061,119.2699966430664,119.55000305175781,117.41000366210938,118.05999755859375,112.2622299194336,2266200
2021-06-15,YUM,0001041061,118.19999694824219,118.6500015258789,117.7300033569336,118.56999969482422,112.74718475341797,1177700
2021-06-16,YUM,0001041061,118.87999725341797,118.87999725341797,117.25,118.13999938964844,112.33831024169922,1394400
2021-06-17,YUM,0001041061,118.13999938964844,118.45999908447266,116.31999969482422,116.83999633789062,111.10213470458984,1215800
2021-06-18,YUM,0001041061,115.72000122070312,116.06999969482422,114.5199966430664,114.63999938964844,109.01017761230469,3951000
2021-06-21,YUM,0001041061,115.5,116.83000183105469,114.9000015258789,116.76000213623047,111.02606964111328,1486800
2021-06-22,YUM,0001041061,117.0999984741211,117.66000366210938,116.41000366210938,117.5,111.729736328125,1293500
2021-06-23,YUM,0001041061,117.52999877929688,117.63999938964844,116.80999755859375,116.94000244140625,111.19723510742188,1407600
2021-06-24,YUM,0001041061,117.58000183105469,117.94000244140625,116.88999938964844,116.98999786376953,111.24476623535156,1706200
2021-06-25,YUM,0001041061,116.69999694824219,117.66000366210938,116.5199966430664,117.25,111.49201202392578,5229900
2021-06-28,YUM,0001041061,116.9000015258789,117.06999969482422,115.41999816894531,116.11000061035156,110.40799713134766,1662200
2021-06-29,YUM,0001041061,116.4800033569336,116.55999755859375,115.41999816894531,115.55999755859375,109.88499450683594,1187000
2021-06-30,YUM,0001041061,115.44000244140625,115.87999725341797,114.51000213623047,115.02999877929688,109.38102722167969,1474300
2021-07-01,YUM,0001041061,115.48999786376953,116.44000244140625,115.36000061035156,116.01000213623047,110.31290435791016,1847500
